"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201707","11~20","211,000","3","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201707","11~20","165,000","1","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201707","11~20","219,000","10","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201707","21~31","180,000","14","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201707","21~31","175,000","2","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201707","21~31","176,000","1","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201707","21~31","176,000","1","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201707","21~31","178,000","13","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","158.54","201707","21~31","260,000","4","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","189.98","201708","1~10","305,000","9","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201709","11~20","229,000","3","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201709","21~30","228,500","10","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","158.54","201709","21~30","255,000","4","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201709","21~30","220,000","15","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201710","11~20","230,000","14","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201710","11~20","231,000","4","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201710","11~20","176,000","4","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201710","11~20","180,000","10","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201710","21~31","172,000","1","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201711","1~10","232,000","6","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201711","1~10","248,000","11","1983","선릉로"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201711","11~20","231,500","1","1983","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","201702","21~28","198,000","7","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","84.69","201703","21~31","158,500","12","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","201705","1~10","234,000","5","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","201705","1~10","207,000","10","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","201705","21~31","235,000","5","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","201705","21~31","219,000","1","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","84.69","201705","21~31","170,000","7","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","84.69","201705","21~31","163,000","9","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","201706","11~20","219,500","13","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","201706","21~30","237,500","14","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","84.69","201706","21~30","170,000","10","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","201707","11~20","219,000","4","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","201708","21~31","220,000","6","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","201709","11~20","258,000","13","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","201709","21~30","228,000","4","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","84.69","201709","21~30","174,000","2","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","201710","1~10","228,500","13","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","201710","11~20","240,000","3","1984","선릉로"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","201710","21~31","259,000","11","1984","선릉로"
"서울특별시 강남구 대치동","1017-1","1017","0001","노빌리티빌리지","166.57","201707","21~31","132,500","5","1999","삼성로51길"
"서울특별시 강남구 대치동","891-26","0891","0026","대우아이빌멤버스(891-26)","25.51","201702","11~20","20,000","11","2003","삼성로85길"
"서울특별시 강남구 대치동","891-26","0891","0026","대우아이빌멤버스(891-26)","42.84","201704","11~20","33,000","10","2003","삼성로85길"
"서울특별시 강남구 대치동","891-26","0891","0026","대우아이빌멤버스(891-26)","51.03","201708","21~31","40,000","10","2003","삼성로85길"
"서울특별시 강남구 대치동","891-26","0891","0026","대우아이빌멤버스(891-26)","35.24","201709","21~30","29,800","11","2003","삼성로85길"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","34.2","201612","1~10","26,800","11","2004","선릉로90길"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","34.2","201702","11~20","28,000","8","2004","선릉로90길"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","34.2","201702","21~28","26,000","11","2004","선릉로90길"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","34.2","201703","21~31","28,800","7","2004","선릉로90길"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","46.23","201704","11~20","42,200","8","2004","선릉로90길"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","34.2","201705","21~31","28,800","8","2004","선릉로90길"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","34.2","201706","1~10","29,400","10","2004","선릉로90길"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","34.2","201706","1~10","29,950","9","2004","선릉로90길"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","46.23","201708","21~31","43,200","11","2004","선릉로90길"
"서울특별시 강남구 대치동","612","0612","0000","대치 SK VIEW","84.39","201707","21~31","168,500","20","2017","삼성로51길"
"서울특별시 강남구 대치동","612","0612","0000","대치 SK VIEW","93.4","201709","21~30","178,000","8","2017","삼성로51길"
"서울특별시 강남구 대치동","612","0612","0000","대치 SK VIEW","93.4","201710","21~31","185,000","12","2017","삼성로51길"
"서울특별시 강남구 대치동","891-28","0891","0028","대치동우정에쉐르1","79.07","201704","1~10","57,000","2","2004","삼성로85길"
"서울특별시 강남구 대치동","891-28","0891","0028","대치동우정에쉐르1","59.75","201705","21~31","54,000","7","2004","삼성로85길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","59.88","201612","1~10","85,000","8","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.35","201612","11~20","126,000","19","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","59.88","201702","11~20","84,900","3","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","59.88","201703","1~10","89,800","12","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.35","201703","11~20","126,500","18","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.35","201703","21~31","127,500","15","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.35","201703","21~31","126,000","9","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.35","201703","21~31","128,000","23","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.35","201704","1~10","131,000","19","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","59.88","201704","11~20","87,500","11","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","109.04","201704","11~20","130,500","3","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.35","201704","21~30","133,000","20","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","59.88","201704","21~30","88,500","6","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","59.88","201704","21~30","89,000","2","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","59.88","201704","21~30","90,000","9","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.35","201705","1~10","130,000","14","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","84.58","201705","1~10","116,000","5","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.35","201705","1~10","130,000","11","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","59.88","201705","11~20","88,500","8","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.35","201705","11~20","128,500","6","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.35","201705","11~20","140,000","13","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","97.35","201705","11~20","133,000","3","2000","도곡로78길"
"서울특별시 강남구 대치동","1014-3","1014","0003","대치삼성","59.88","201705","11~20","85,000","1","2000","도곡로78길"
